name,content,label
training_marketing.key,market opportunity pricing slide overview agenda market opportunity pricing market opportunity pricing,presentations
quarterly_review_q1.pptx,slide overview agenda market opportunity pricing market opportunity pricing slide overview agenda,presentations
logo_draft_v7470.psd,,design
export_users.csv,,data
inter_bold.ttf,,fonts
IMG_6980.jpg,,images
project_export_4574.7z,compressed archive contents compressed archive contents compressed archive contents,archives
project_export_4857.7z,compressed archive contents compressed archive contents,archives
budget_2015.xlsx,"sum of expenses budget forecast q1 column,values",spreadsheets
pitch_deck_v6565.pptx,market opportunity pricing,presentations
letter_to_acme.txt,invoice total due dear sir or madam meeting agenda attendees,documents
budget_2018.xlsx,,spreadsheets
download_9503,,other
photos_archive_2018.tar.gz,compressed archive contents compressed archive contents compressed archive contents compressed archive contents,archives
inter_bold.ttf,,fonts
vacation_city.jpeg,,images
lecture_marketing.mkv,,videos
VID_2245.mp4,,videos
styles_main.css,,code
server_main.go,import pandas as pd import pandas as pd,code
utils_6922.py,export default component export default component import pandas as pd,code
banner_1445.ai,layer mask vector artboard layer mask vector artboard,design
letter_to_acme.txt,,documents
export_users.csv,,data
grotesk_medium.woff2,,fonts
untitled_668,,other
document1,,other
lease_agreement_2011.pdf,meeting agenda attendees,documents
birthday_2026.mp4,,videos
grotesk_medium.woff2,,fonts
receipt_6110.pdf,agreement between parties agreement between parties,documents
meeting_notes_2023-03-28.txt,dear sir or madam dear sir or madam invoice total due dear sir or madam,documents
resume_alex_patel.docx,,documents
budget_2020.xlsx,"column,values sum of expenses budget forecast q1",spreadsheets
drone_flight_lake.mov,,videos
banner_150.ai,,design
calibre_3123.mobi,,books
physics_book.epub,,books
gardening_book.epub,chapter one it was a,books
lecture_marketing.mkv,,videos
untitled_3831,,other
expenses_jan.xlsx,"column,values",spreadsheets
grotesk_medium.woff2,,fonts
export_events.csv,"id,name,value {""status"": ""ok"", ""items"": 42} {""status"": ""ok"", ""items"": 42} {""status"": ""ok"", ""items"": 42}",data
newfile_6068,,other
calibre_2096.mobi,,books
lease_agreement_4917.pdf,meeting agenda attendees,documents
calibre_2893.mobi,preface acknowledgements preface acknowledgements preface acknowledgements,books
inter_bold.ttf,,fonts
training_cooking.key,,presentations
drone_flight_lake.mov,,videos
screenshot_2015-04-01.png,,images
lease_agreement_7932.pdf,meeting agenda attendees,documents
budget_2017.xlsx,,spreadsheets
letter_to_globex.txt,meeting agenda attendees agreement between parties,documents
podcast_ep6534.mp3,,audio
app_component_1316.tsx,import pandas as pd export default component,code
project_export_5587.7z,compressed archive contents compressed archive contents compressed archive contents compressed archive contents,archives
training_physics.key,market opportunity pricing,presentations
gothic_3186.otf,,fonts
utils_3183.py,export default component import pandas as pd export default component,code
config_738.json,"{""status"": ""ok"", ""items"": 42} {""status"": ""ok"", ""items"": 42}",data
song_demo_529.wav,,audio
backup_2023-03-11.zip,compressed archive contents,archives
hours_tracking_8044.ods,,spreadsheets
expenses_jan.xlsx,"column,values column,values sum of expenses column,values",spreadsheets
hours_tracking_429.ods,budget forecast q1 sum of expenses sum of expenses sum of expenses,spreadsheets
interview_recording_5569.flac,,audio
export_orders.csv,"{""status"": ""ok"", ""items"": 42} {""status"": ""ok"", ""items"": 42}",data
gothic_1817.otf,,fonts
config_9453.json,"id,name,value",data
quarterly_review_q3.pptx,slide overview agenda,presentations
screenshot_2018-07-06.png,,images
pitch_deck_v3688.pptx,slide overview agenda,presentations
screenshot_2026-03-19.png,,images
invoice_6715_hooli.pdf,agreement between parties,documents
scan_doc4633.jpg,,images
download_6827,,other
VID_4644.mp4,,videos
birthday_2020.mp4,,videos
gardening_book.epub,preface acknowledgements chapter one it was a,books
photos_archive_2026.tar.gz,compressed archive contents compressed archive contents,archives
styles_main.css,import pandas as pd,code
scan_doc3594.jpg,,images
resume_alex_patel.docx,invoice total due dear sir or madam dear sir or madam,documents
logo_draft_v1483.psd,layer mask vector artboard layer mask vector artboard layer mask vector artboard,design
training_marketing.key,market opportunity pricing slide overview agenda slide overview agenda slide overview agenda,presentations
grotesk_medium.woff2,,fonts
birthday_2020.mp4,,videos
calibre_5565.mobi,preface acknowledgements chapter one it was a chapter one it was a,books
IMG_7861.jpg,,images
training_physics.key,slide overview agenda slide overview agenda market opportunity pricing market opportunity pricing,presentations
gothic_1431.otf,,fonts
backup_2017-05-26.zip,compressed archive contents,archives
interview_recording_9957.flac,,audio
backup_2019-08-08.zip,,archives
receipt_4406.pdf,meeting agenda attendees agreement between parties agreement between parties,documents
wireframes_4379.fig,layer mask vector artboard,design
photos_archive_2019.tar.gz,compressed archive contents compressed archive contents compressed archive contents,archives
screenshot_2023-04-15.png,,images
budget_2015.xlsx,"sum of expenses sum of expenses column,values",spreadsheets
birthday_2016.mp4,,videos
pitch_deck_v2481.pptx,slide overview agenda slide overview agenda market opportunity pricing,presentations
meeting_notes_2016-10-18.txt,dear sir or madam meeting agenda attendees meeting agenda attendees invoice total due,documents
quarterly_review_q1.pptx,market opportunity pricing,presentations
newfile_6177,,other
wireframes_193.fig,layer mask vector artboard layer mask vector artboard layer mask vector artboard layer mask vector artboard,design
project_export_6132.7z,compressed archive contents compressed archive contents,archives
wireframes_2294.fig,layer mask vector artboard layer mask vector artboard layer mask vector artboard,design
expenses_mar.xlsx,sum of expenses,spreadsheets
letter_to_initech.txt,meeting agenda attendees invoice total due meeting agenda attendees meeting agenda attendees,documents
newfile_363,,other
project_export_6380.7z,,archives
interview_recording_2892.flac,,audio
calibre_5048.mobi,preface acknowledgements chapter one it was a,books
hours_tracking_4479.ods,"budget forecast q1 sum of expenses column,values",spreadsheets
config_1764.json,,data
hours_tracking_1118.ods,"sum of expenses column,values",spreadsheets
family_trip.png,,images
family_trip.png,,images
config_9346.json,"id,name,value id,name,value {""status"": ""ok"", ""items"": 42} id,name,value",data
newfile_9211,,other
family_dinner.png,,images
config_717.json,"id,name,value {""status"": ""ok"", ""items"": 42} {""status"": ""ok"", ""items"": 42} {""status"": ""ok"", ""items"": 42}",data
customers_export.tsv,"id,name,value id,name,value id,name,value",data
physics_book.epub,preface acknowledgements,books
VID_5011.mp4,,videos
newfile_4262,,other
report_draft_6257.docx,meeting agenda attendees dear sir or madam invoice total due agreement between parties,documents
inter_bold.ttf,,fonts
banner_1376.ai,layer mask vector artboard layer mask vector artboard layer mask vector artboard,design
song_demo_5595.wav,,audio
training_physics.key,slide overview agenda,presentations
vacation_mountains.jpeg,,images
backup_2019-12-08.zip,compressed archive contents compressed archive contents,archives
config_8391.json,"{""status"": ""ok"", ""items"": 42} id,name,value",data
project_export_701.7z,compressed archive contents compressed archive contents compressed archive contents,archives
drone_flight_lake.mov,,videos
IMG_6390.jpg,,images
screenshot_2016-09-22.png,,images
photos_archive_2015.tar.gz,compressed archive contents compressed archive contents compressed archive contents compressed archive contents,archives
download_3206,,other
wireframes_9418.fig,layer mask vector artboard layer mask vector artboard,design
quarterly_review_q3.pptx,market opportunity pricing,presentations
inter_bold.ttf,,fonts
report_draft_4273.docx,,documents
expenses_apr.xlsx,"sum of expenses budget forecast q1 column,values budget forecast q1",spreadsheets
query_runner.py,,code
calibre_2527.mobi,preface acknowledgements chapter one it was a,books
app_component_703.tsx,export default component import pandas as pd,code
VID_6700.mp4,,videos
budget_2026.xlsx,"sum of expenses budget forecast q1 column,values",spreadsheets
training_cooking.key,market opportunity pricing slide overview agenda market opportunity pricing,presentations
newfile_5926,,other
VID_6922.mp4,,videos
expenses_apr.xlsx,"column,values sum of expenses",spreadsheets
IMG_8037.jpg,,images
calibre_8787.mobi,preface acknowledgements preface acknowledgements chapter one it was a,books
app_component_3913.tsx,import pandas as pd import pandas as pd import pandas as pd export default component,code
IMG_2778.jpg,,images
calibre_8339.mobi,chapter one it was a preface acknowledgements,books
quarterly_review_q3.pptx,,presentations
screenshot_2025-08-08.png,,images
training_cooking.key,slide overview agenda market opportunity pricing,presentations
VID_9617.mp4,,videos
export_events.csv,"{""status"": ""ok"", ""items"": 42}",data
meeting_notes_2021-05-04.txt,meeting agenda attendees,documents
cooking_book.epub,chapter one it was a preface acknowledgements preface acknowledgements,books
gothic_6530.otf,,fonts
export_events.csv,"{""status"": ""ok"", ""items"": 42} {""status"": ""ok"", ""items"": 42}",data
interview_recording_3766.flac,,audio
lease_agreement_3146.pdf,,documents
untitled_7914,,other
calibre_6420.mobi,,books
utils_5245.py,import pandas as pd import pandas as pd,code
banner_9016.ai,,design
history_book.epub,chapter one it was a chapter one it was a preface acknowledgements,books
gothic_1221.otf,,fonts
lecture_cooking.mkv,,videos
config_8433.json,,data
vacation_city.jpeg,,images
gothic_3028.otf,,fonts
song_demo_1361.wav,,audio
gardening_book.epub,,books
song_demo_4837.wav,,audio
wireframes_9900.fig,layer mask vector artboard layer mask vector artboard layer mask vector artboard layer mask vector artboard,design
metrics_2023-07-02.json,,data
training_marketing.key,slide overview agenda market opportunity pricing market opportunity pricing,presentations
config_575.json,"{""status"": ""ok"", ""items"": 42} {""status"": ""ok"", ""items"": 42} id,name,value {""status"": ""ok"", ""items"": 42}",data
app_component_8856.tsx,export default component import pandas as pd,code
quarterly_review_q1.pptx,market opportunity pricing,presentations
expenses_may.xlsx,,spreadsheets
untitled_7959,,other
IMG_9788.jpg,,images
manual_v4738.pdf,,documents
quarterly_review_q1.pptx,slide overview agenda,presentations
calibre_1028.mobi,chapter one it was a chapter one it was a chapter one it was a preface acknowledgements,books
gothic_1261.otf,,fonts
logo_draft_v8810.psd,,design
utils_9261.py,export default component,code
